test_batch_id,length,anomaly_ratio,num_anomalies,anomaly_avg_length,min_anomalous_dims,max_anomalous_dims
synthetic_batch_936.out,7859.0,0.04288077363532256,12.0,28.083333333333332,1.0,3.0
synthetic_batch_30.out,7558.0,0.11934374173061657,10.0,90.2,1.0,3.0
synthetic_batch_117.out,5779.0,0.09672953798234989,6.0,93.16666666666667,1.0,1.0
synthetic_batch_395.out,5684.0,0.17540464461646726,11.0,90.63636363636364,1.0,3.0
synthetic_batch_288.out,6648.0,0.046028880866425995,10.0,30.6,1.0,5.0
synthetic_batch_933.out,6254.0,0.04605052766229613,11.0,26.181818181818183,1.0,4.0
synthetic_batch_920.out,6774.0,0.02273398287570121,12.0,12.833333333333334,1.0,3.0
synthetic_batch_1352.out,6781.0,0.005751364105589146,6.0,6.5,1.0,1.0
synthetic_batch_331.out,5225.0,0.10430622009569378,6.0,90.83333333333333,1.0,1.0
synthetic_batch_863.out,6028.0,0.004976775049767751,6.0,5.0,1.0,1.0
synthetic_batch_495.out,6757.0,0.04291845493562232,9.0,32.22222222222222,1.0,3.0
synthetic_batch_335.out,5959.0,0.0803826145326397,11.0,43.54545454545455,1.0,6.0
synthetic_batch_287.out,5586.0,0.042606516290726815,6.0,39.666666666666664,1.0,1.0
synthetic_batch_980.out,7590.0,0.0533596837944664,12.0,33.75,1.0,3.0
synthetic_batch_51.out,5241.0,0.1902308719709979,11.0,90.63636363636364,1.0,3.0
synthetic_batch_459.out,6081.0,0.07975661897714192,11.0,44.09090909090909,1.0,3.0
synthetic_batch_916.out,6646.0,0.13045440866686728,10.0,86.7,1.0,4.0
synthetic_batch_98.out,6367.0,0.12721847023716035,12.0,67.5,1.0,2.0
synthetic_batch_1280.out,5312.0,0.06570030120481928,3.0,116.33333333333333,1.0,1.0
synthetic_batch_300.out,5877.0,0.12659520163348648,11.0,67.63636363636364,1.0,3.0
synthetic_batch_176.out,7237.0,0.0009672516236009396,3.0,2.3333333333333335,1.0,1.0
synthetic_batch_743.out,7193.0,0.12539969414708746,11.0,82.0,1.0,4.0
synthetic_batch_1351.out,6304.0,0.05694796954314721,12.0,29.916666666666668,1.0,3.0
synthetic_batch_148.out,5095.0,0.04337585868498528,2.0,110.5,1.0,3.0
synthetic_batch_1011.out,7883.0,0.06533045794748192,5.0,103.0,1.0,1.0
synthetic_batch_1321.out,5745.0,0.018276762402088774,8.0,13.125,1.0,3.0
synthetic_batch_13.out,6685.0,0.004338070306656694,6.0,4.833333333333333,1.0,1.0
synthetic_batch_76.out,6981.0,0.04569545910328033,9.0,35.44444444444444,1.0,3.0
synthetic_batch_932.out,6296.0,0.11372299872935197,12.0,59.666666666666664,1.0,3.0
synthetic_batch_64.out,6955.0,0.07145938173975556,9.0,55.22222222222222,1.0,2.0
synthetic_batch_1221.out,6184.0,0.011804657179818887,3.0,24.333333333333332,1.0,2.0
synthetic_batch_805.out,7900.0,0.04708860759493671,12.0,31.0,1.0,3.0
synthetic_batch_884.out,7286.0,0.05970354103760637,9.0,48.333333333333336,1.0,3.0
synthetic_batch_1376.out,5730.0,0.13385689354275743,11.0,69.72727272727273,1.0,2.0
synthetic_batch_1171.out,6347.0,0.15408854576965494,9.0,108.66666666666667,1.0,4.0
synthetic_batch_305.out,5160.0,0.051744186046511625,12.0,22.25,1.0,3.0
synthetic_batch_61.out,5775.0,0.0015584415584415584,3.0,3.0,1.0,3.0
synthetic_batch_913.out,5882.0,0.005440326419585175,6.0,5.333333333333333,1.0,1.0
synthetic_batch_97.out,7568.0,0.11244714587737843,11.0,77.36363636363636,1.0,3.0
